id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type
17515547,BEST LOCATION IN SOHO AND SPACIOUS APARTMENT,118745519,Alonso,Manhattan,Little Italy,Entire home/apt
17515734,Cozy Room in TWO BEDROOM Apartment.,96479013,Kian,Brooklyn,Bedford-Stuyvesant,Private room
17515870,Divided Room in Financial District,118753490,Yaodong,Manhattan,Financial District,Private room
17516489,Beautiful 3 BR- 2 Full Baths in Upper Manhattan,1273890,Sergio,Manhattan,Washington Heights,Entire home/apt
17517940,"简单的四房一厅两卫生间,位于北上远离开辆,走路四分钟到地铁站,交通便利
Simple bigroom",114104868,Hao,Queens,Woodhaven,Private room
17520324,Renovated 4 BED 3.5 BATH BK Townhouse Triplex APT,114463720,Mike,Brooklyn,Williamsburg,Entire home/apt
17520883,Exciting New York Get Away,101672721,Telisha,Manhattan,Harlem,Private room
17522686,Prospect Heights Studio Apartment,25227079,Daniel,Brooklyn,Prospect Heights,Entire home/apt
17524047,Luxe Large Suite w/Views bathroom en suite,118695056,Cameron & Dione,Brooklyn,Downtown Brooklyn,Private room
17524075,Quiet & spacious east village/LES private bedroom,15730200,Ruishu,Manhattan,Lower East Side,Private room
17524441,Modern Sunlit Room w/ Balcony on Famous Street!,13137787,Zack,Manhattan,East Village,Private room
17524862,Cozy West Harlem Abode,2054816,Sharron And Lenny,Manhattan,Harlem,Entire home/apt
17525806,4BR Brooklyn Apartment Minutes from City Life!,48618586,Evolve,Brooklyn,East Flatbush,Entire home/apt
17526131,Bklyn Brownstone 2BD APT Private Spotless wAC+HBO,118839909,Evan & Erika,Brooklyn,Bedford-Stuyvesant,Entire home/apt
17527515,Lovely Home Near Fort Tryon Park & the Cloisters,8753629,Brenton,Manhattan,Inwood,Entire home/apt
17527586,PERFECT East Village Location****,117385673,Danielle,Manhattan,Gramercy,Private room
17529164,Large Room with Private Bathroom (Long Term+++),11070120,Vernon,Bronx,Fordham,Private room
17529216,Quiet room with exposed brick,7920086,Susan,Manhattan,East Harlem,Private room
17529637,Large bedroom in the heart of the East Village,855079,Nicholas,Manhattan,East Village,Private room
17531292,Your Home Away From Home!,105225699,Serena,Queens,Flushing,Entire home/apt
17531493,Cute Room in Upper West Side (FEMALES ONLY),78254013,Ana,Manhattan,Upper West Side,Private room
17531524,"Comfy bachelor's apartment, Clinton Hill, Brooklyn",22607793,Dmitri,Brooklyn,Clinton Hill,Entire home/apt
17532756,Lovely Room in Loisaida Hideaway,105025187,Anima,Manhattan,East Village,Private room
17532802,"Apartment in Sunset Park, Brooklyn",118913632,Ye,Brooklyn,Sunset Park,Entire home/apt
17533091,Private room near new 2nd Ave. Q train!,27624941,Imad,Manhattan,Upper East Side,Private room
17533911,MY ROOM/COFFEE &BAGEL,1097545,Carol,Manhattan,East Village,Private room
17534186,Beautiful sunny apartment in Williamsburg,10348014,Sanna,Brooklyn,Williamsburg,Entire home/apt
17534189,Sunny Room at The Gazebo in Brooklyn,27844914,Kim,Brooklyn,Bedford-Stuyvesant,Private room
17537893,The Otheroom Bar/Event/Filming Space -read details,18037301,James,Manhattan,West Village,Entire home/apt
17538067,Architect's Bedroom in Large Brooklyn Apartment,21369808,Niko,Brooklyn,Bedford-Stuyvesant,Private room
17539341,"Urban Zen: Cozy, creative NYC retreat",7188712,Melissa,Manhattan,Washington Heights,Private room
17539385,2 Level Apartment With Private Terrace,7070648,Olga,Manhattan,Upper East Side,Entire home/apt
17539808,Bright room in Brownstone,1704042,Cameron,Brooklyn,Bedford-Stuyvesant,Private room
17540291,One bedroom Apartment in Carroll Gardens,2063421,Megan,Brooklyn,Carroll Gardens,Entire home/apt
17541599,Furnished room in Upper East Side apartment,6811053,Blair,Manhattan,East Harlem,Private room
17541761,Quiet Private Room in Brooklyn,19177308,Stephany,Brooklyn,Bushwick,Private room
17542694,Room in sweet 2BR in Brooklyn,41191579,Maura,Brooklyn,Crown Heights,Private room
17542798,Amazing 1 Bedroom Apt in the Heart of LES,40935862,Andrew,Manhattan,Lower East Side,Entire home/apt
17543074,Cozy & Quiet 2 Bedroom / Heart of Lower Manhattan,13848780,Steven,Manhattan,Chinatown,Entire home/apt
17543568,Wonderful & Large Modernist Bushwick Brooklyn Apt.,71126864,Renee,Brooklyn,Bushwick,Entire home/apt
17543905,P,7976263,Amelia,Manhattan,Chelsea,Private room
17544058,Quite and comfortable shared room in UES,94100043,Mohamed,Manhattan,Upper East Side,Shared room
17544220,Quite relaxing convenient shared room in UES.,94100043,Mohamed,Manhattan,Upper East Side,Shared room
17545123,Clean and renovated apartment,119027851,Nance,Bronx,Longwood,Entire home/apt
17545363,Modern Apartment Bayridge/Brooklyn- Sleeps 6,119029523,Ebada,Brooklyn,Fort Hamilton,Entire home/apt
17545558,Private Room 2 in East Village (Large Window),12302104,Anna,Manhattan,East Village,Private room
17545775,Gorgeous Private Studio in Williamsburg/Greenpoint,15266675,Reggie,Brooklyn,Williamsburg,Entire home/apt
17547029,Bushwick Oasis Room #2: Close to the L or M train,28786801,Connie,Brooklyn,Bushwick,Private room
17548575,Great room in the heart of NYC,118870308,Laura,Manhattan,Murray Hill,Private room
17549299,2 Bedroom / 2 Bath - Brand New Modern Apt,7427325,Jenia,Manhattan,Hell's Kitchen,Entire home/apt
17552185,Cozy Garden Apartment in Charming Park Slope,117035626,Anelcia Carolle,Brooklyn,Park Slope,Entire home/apt
17552513,Private Mezzanine Room in E. Williamsburg,1197823,Elliott,Brooklyn,Williamsburg,Private room
17552955,Spacious Private Room in bright Manhattan 2 BR,118270996,Sneha,Manhattan,Washington Heights,Private room
17554081,"Large, Sunny, Williamsburg 1 bedroom Apt",119125703,Chris,Brooklyn,Williamsburg,Entire home/apt
17554298,The Sweet Pea Cottage,76840423,Kathleen,Staten Island,Huguenot,Entire home/apt
17554541,Delightful Brooklyn townhouse,5817532,Christy,Brooklyn,Park Slope,Entire home/apt
17554889,"2nd Fl, Tall Ceilings + Spacious, Convenient + Fun",33955029,Orin,Manhattan,East Village,Private room
17554981,Adorable one bedroom next to Central Park,5162192,Amy,Manhattan,Upper West Side,Entire home/apt
17555918,Private bedroom right on the High Line/Chelsea,3650456,Louizos Alexandros,Manhattan,Chelsea,Private room
17556208,Private Room Available in Hamilton Heights,5524401,Nicole,Manhattan,Harlem,Private room
17556509,Cozy apt. w/private patio in Williamsburg!,1659170,Kilian,Brooklyn,Williamsburg,Entire home/apt
17557517,Kids friendly 2 bedroom close to Subway and C.Park,43685722,Gregor,Manhattan,Upper West Side,Entire home/apt
17557873,Renovated Comfortable Room for 2 or solo traveler,10475653,Izabel,Brooklyn,Windsor Terrace,Private room
17558336,"""Borough Border Liner"" Diverse/Convenient/Private",119173203,Maya,Brooklyn,Bushwick,Private room
17558802,Large and Sunny Private Bedroom in Astoria,15219324,Diana,Queens,Astoria,Private room
17559679,Trendy Carroll Gardens Boutique apartment,119190733,Sharon,Brooklyn,Carroll Gardens,Entire home/apt
17560078,Studio Apartment in Upper East Side,66519807,Jing,Manhattan,Upper East Side,Entire home/apt
17560543,"Private room. 1 bed, 2 guests, 3333 Broadway",117851567,Yuedi,Manhattan,Harlem,Private room
17561119,One BR duplex loft in midtown east townhouse - 43,80479138,Gordon,Manhattan,Midtown,Entire home/apt
17568601,Huge Sunny Room in Prime Brooklyn Flushing Ave JM,14759473,Edith,Brooklyn,Bedford-Stuyvesant,Private room
17568638,Lower East Side Studio,3095778,Henrik,Manhattan,East Village,Entire home/apt
17569080,"2BR/2BATH,CENTRALPARK,COLUMBIA,JACUZZI,FIREPLACE",42555896,Yolanda,Manhattan,Harlem,Entire home/apt
17569246,City Zen Apartment in Brooklyn,19177308,Stephany,Brooklyn,Bushwick,Entire home/apt
17569280,Sweet and Secluded Suite minutes from Manhattan,1420715,Omar And Kareema,Brooklyn,Bushwick,Entire home/apt
17571026,CLEAN STYLISH SUNNY & COMFORTABLE ONE-BED in L.E.S,6335895,Analisa,Manhattan,Lower East Side,Entire home/apt
17572926,Great 1 Bedroom on Upper East,36578169,James,Manhattan,Upper East Side,Entire home/apt
17573027,Charming Room in Financial District,1794149,Alex,Manhattan,Financial District,Private room
17573354,"Luxury 1BR Apt w/ Rooftop, Gym and Skyline View",24580054,Michael,Brooklyn,Greenpoint,Entire home/apt
17573621,The Queens Bungalow,331658,Brittney,Queens,Glendale,Entire home/apt
17574134,Luxurious Apartment in Crown Heights,79820757,Blondine,Brooklyn,Crown Heights,Entire home/apt
17576849,"Essential studio, 2 minutes from train (D)",74179880,Silvia,Brooklyn,East New York,Entire home/apt
17583732,Bright and Cosy Room in Williamsburg,1750299,Julie,Brooklyn,Williamsburg,Private room
17583983,Comfy & Spacious RM with Backyard/Near Metro,105394139,Ciprian,Bronx,Kingsbridge,Private room
17584136,"2fireplcs,Garden,BBQ,wshr/dryer,JacuzTub,BIG Kitch",117263759,Jill & Kerry,Manhattan,Chelsea,Entire home/apt
17585139,"Cute apartment, Washington Sq Park!",51752603,Max,Manhattan,Greenwich Village,Private room
17586014,Spacious and Sunny in Prime Park Slope,119466544,Jim,Brooklyn,South Slope,Entire home/apt
17587000,Private bedroom 8 mins-JFK&The Mall,55125246,Yvonne,Queens,Jamaica,Private room
17587833,Penthouse Luxury Apt with Amazing Views near GCT,119483929,Ryan,Manhattan,Murray Hill,Entire home/apt
17589815,"A small bedroom, Lower East Side",64610450,Emma,Manhattan,Chinatown,Private room
17590729,Private BR in South Harlem close to 2/3,35529867,Laura And Robert,Manhattan,Harlem,Private room
17591010,Entire Hipster Flat in the Heart of Bushwick!,4844209,Leyla,Brooklyn,Bushwick,Entire home/apt
17591278,Penthouse Apartment in Chelsea,86602555,Anna,Manhattan,Chelsea,Entire home/apt
17591356,Cozy private room in Upper East Side apartment,99245631,Jillian,Manhattan,Upper East Side,Private room
17591452,"2 Bed Apt Brighton Beach, Brooklyn by Beach",119523037,Anna,Brooklyn,Brighton Beach,Entire home/apt
17593461,(2R) Cozy and clean bedroom with private bathroom,119548006,Steven,Queens,Fresh Meadows,Entire home/apt
17599762,Birds nest Oasis in historic cobble hill,5800161,Pioneer,Brooklyn,Cobble Hill,Entire home/apt
17600777,Spacious room in front of prospect park,100106209,Emmie,Brooklyn,Prospect-Lefferts Gardens,Private room
17601315,Modern 2br Apartment in the heart of Soho/Nolita,975819,Chendi,Manhattan,Nolita,Entire home/apt
17601960,Studio Apt - One Block from Central Park,16064049,Harry,Manhattan,Hell's Kitchen,Entire home/apt
17602108,NYU/E.Village Cafes & Bars*6 month $3500/mo,119623927,Lisa,Manhattan,East Village,Entire home/apt
17603059,Luxury Condo in the Heart of Manhattan!(High Rise),5925984,Vlad,Manhattan,Midtown,Private room
17604613,Living Room Space In NYC,29893675,Wendell,Manhattan,Harlem,Shared room
17604756,Studio in Brooklyn Heights with Private Entrance,54861276,Madeline,Brooklyn,Brooklyn Heights,Entire home/apt
17605255,Cozy Zen Brooklyn Bedroom,119634559,Noor,Brooklyn,Crown Heights,Private room
17605478,NANCY clean/quiet very close city,119155499,Julio,Brooklyn,Bushwick,Private room
17605729,Clean Green Artsy Apartment with Great Kitchen,90731801,Domenica,Manhattan,East Village,Private room
17606753,Mom Room,119155499,Julio,Brooklyn,Bushwick,Private room
17606850,Spacious 2 BR Bedford Stuyvesant Bklyn NY,119669258,Alvin,Brooklyn,Bedford-Stuyvesant,Entire home/apt
17607488,"Cute, artsy place in Bed/Stuy",119667654,Marcus,Brooklyn,Bedford-Stuyvesant,Entire home/apt
17609502,"5 minutes from JFK,one single cozy bedroom for one",119592255,Kevin,Queens,Jamaica,Private room
17609541,ROSA 'S Private Entrance,119155499,Julio,Brooklyn,Bushwick,Private room
17610016,Cozy & Private Bedroom only 30-35 min to Manhattan,59262205,Luis,Brooklyn,Bedford-Stuyvesant,Private room
17610023,Creative Loft Space (Huge) in Great Location,1522383,Catherine,Brooklyn,Prospect Heights,Private room
17610059,LARGE ROOM IN HEART OF NYC (CHELSEA / FLATIRON),13492085,Teri,Manhattan,Chelsea,Private room
17610107,Lovely 2-bedroom 1bath in Chinatown & Little Italy,119706589,Carmen,Manhattan,Chinatown,Entire home/apt
17611001,Gorgeous bedroom 8mins-JFK&the mall,55125246,Yvonne,Queens,Jamaica,Private room
17617905,Beautiful home minutes to Manhattan,13561853,Olivera,Queens,Sunnyside,Entire home/apt
17618446,SOHA 2 bedroom Beauty! Sleeps 5,119779683,Julian,Manhattan,Harlem,Entire home/apt
17618772,"Entire Huge 1 bd Apartment, Brooklyn Living",10015020,Jonathan,Brooklyn,Crown Heights,Entire home/apt
17618903,One Bedroom In New Luxury Building,95921812,Sam,Brooklyn,Gowanus,Entire home/apt
17619003,Cozy 2 Bedroom,88326259,Marta,Manhattan,Upper East Side,Entire home/apt
17620638,Fantastic Studio in Brooklyn's core,19289048,Jae,Brooklyn,Fort Greene,Entire home/apt
17624190,"*SPECIAL*
COZY WATERFRONT APARTMENT 
•SUPERHOST•",100656374,Steve Kings,Queens,Ditmars Steinway,Entire home/apt
17624400,Bright West Village Retreat,92294213,Cat,Manhattan,West Village,Entire home/apt
17624418,LOFTY 3 BEDROOMS DUPLEX 30MN FROM DOWNTOWN,6978404,Samira,Brooklyn,Bay Ridge,Entire home/apt
17625485,Bahia Brazil Vibe - Entire apt,7824337,Miralva,Brooklyn,Flatbush,Entire home/apt
17625707,Prospect Park Apt 20 min to Soho 5 min from Trains,8314232,Mo,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt
17625824,Private Room in Brooklyn Brownstone,79882333,Hallie,Brooklyn,Bedford-Stuyvesant,Private room
17626236,Cozy 2 Bedroom (Train L or M),54637605,Albertina,Queens,Ridgewood,Entire home/apt
17629651,Brooklyn Style!,33510,Tina,Brooklyn,Flatbush,Entire home/apt
17631431,Convenience and Privacy in this shared apartment,10737943,David,Manhattan,Upper East Side,Private room
17632458,Private Sunny Room with Private Bathroom,44582082,Miranda,Queens,Ridgewood,Private room
17632790,Coney Island Private Assembly  Special Events,114736959,Ed,Brooklyn,Coney Island,Entire home/apt
17632840,Coney Island  Amphitheat  MCU 1 br  Wifi Cable **,114736959,Ed,Brooklyn,Coney Island,Entire home/apt
17633820,Bohemian apt in the heart of Greenwich Village,9132087,Brandon,Manhattan,Greenwich Village,Entire home/apt
17634206,One Room Apartment Next to Columbus Circle,119930068,Arturo,Manhattan,Hell's Kitchen,Entire home/apt
17634485,Unique Prime Location NYC  Sleeps 6,99242527,Dina,Manhattan,Flatiron District,Entire home/apt
17635051,BEST VALUE! SUPER COSY APARTMENT,16261195,Martine,Manhattan,Upper East Side,Private room
17635569,Cozy private room in Brooklyn Heights,119941037,Colette,Brooklyn,Cobble Hill,Private room
17637439,Lovely room in the heart of Williamsburg,7501534,Francesca,Brooklyn,Williamsburg,Private room
17637673,Mels Manhattan Home,119959551,Melissa,Manhattan,Chelsea,Entire home/apt
17638709,SPACIOUS BEDROOM PARK SLOPE BROOKLYN,119967955,Erik,Brooklyn,Park Slope,Private room
17640413,"Private room & living room, one block from subway.",44709817,Jackie,Brooklyn,Bedford-Stuyvesant,Private room
17641480,Comfy Room,2412748,Jeremiah,Brooklyn,Crown Heights,Private room
17641625,COZY Large Private APARTMENT in EAST VILLAGE,836353,Luna,Manhattan,East Village,Entire home/apt
17642625,Lovely APT in the Heart of Bushwick!,21877498,Andy,Brooklyn,Bushwick,Entire home/apt
17645939,Vintage Rainbow Room,103361884,Ebony,Brooklyn,Flatbush,Private room
17649690,"Gorgeous condo 20min from NYC,close to the airport",120082555,Arthur,Queens,Rego Park,Entire home/apt
17651607,Cozy room in a 2B with backyard access,9683962,Cristina,Queens,Astoria,Private room
17651741,An East Williamsburg Delight,23192585,Petra,Brooklyn,Bedford-Stuyvesant,Private room
17652158,Cozy bedroom in williamsburg,38593087,Russell,Brooklyn,Williamsburg,Private room
17654277,Spacious Room w/ 2 Bed,116746802,Christine,Queens,Bayside,Private room
17654611,Artsy Private Room in LIC. 2 min walk to Subway.,105372357,Lunara,Queens,Long Island City,Private room
17655017,Astoria's private room,120137482,Dalva,Queens,Long Island City,Private room
17662532,rooms in sunny Loft right off the Bedford L stop,34745360,Anna,Brooklyn,Williamsburg,Private room
17664316,Private Room in Brooklyn Communal House,13416818,Emma,Brooklyn,Bedford-Stuyvesant,Private room
17664413,Bx Apartment,45671454,Vii,Bronx,Olinville,Private room
17665016,HUGE BEDROOM LORIMER L TRAIN!!!,118378908,Jose,Brooklyn,Williamsburg,Private room
17665855,Spacious two bedrooms condo in upper Manhattan,13860679,Max,Manhattan,Inwood,Entire home/apt
17665943,"Room in Queens, NY, near LGA.",119987770,Sonia,Queens,East Elmhurst,Private room
17665996,Cozy home away from home,18660750,Linelle,Queens,Edgemere,Private room
17666011,Central Park Views - Private Room & Bathroom,120245256,Paul,Manhattan,Upper West Side,Private room
17666300,Ultimate 50th Floor Downtown Penthouse  - 4000SqFt,120250860,Diana,Manhattan,SoHo,Entire home/apt
17666780,Lovely Two Bedroom & Event Space From Nonprofit,120256797,Nyls,Brooklyn,Bedford-Stuyvesant,Entire home/apt
17667188,Private Bedroom in Rego Park / Forest Hills,120261070,Luci,Queens,Rego Park,Private room
17667194,Sunny budget friendly room in Bushwick,8784337,Austin,Brooklyn,Bushwick,Private room
17667585,"Cozy Apartment on Bedford Ave, Brooklyn",42727726,Natasha,Brooklyn,Williamsburg,Private room
17667639,Your 1 bedroom home away from home!,43907907,Elle,Manhattan,Upper West Side,Entire home/apt
17669272,MASTER Cozy Bedroom Queen size 2 blocks Timesquare,110081618,Harry,Manhattan,Hell's Kitchen,Entire home/apt
17669480,Sunny Brownstone Studio in BedStuy Brooklyn,112814443,Jamal,Brooklyn,Bedford-Stuyvesant,Entire home/apt
17669561,"A cozy getaway, home away from home",57862648,Isaiah,Brooklyn,East New York,Private room
17669867,"☀️Private, cozy & quiet room in Inwood Manhattan☀️",18217011,Zhoe,Manhattan,Inwood,Private room
